2-theta,Intensity
 59.96000,0.10734
 59.97000,0.11392
 59.98000,0.11809
 59.99000,0.12028
 60.00000,0.12226
 60.01000,0.12548
 60.02000,0.13054
 60.03000,0.13766
 60.04000,0.14695
 60.05000,0.15853
 60.06000,0.17262
 60.07000,0.18958
 60.08000,0.20997
 60.09000,0.23460
 60.10000,0.26463
 60.11000,0.30176
 60.12000,0.34863
 60.13000,0.40958
 60.14000,0.49189
 60.15000,0.60759
 60.16000,0.77515
 60.17000,1.02006
 60.18000,1.37237
 60.19000,1.85950
 60.20000,2.49098
 60.21000,3.22494
 60.22000,3.90683
 60.23000,4.25270
 60.24000,4.05855
 60.25000,3.45265
 60.26000,2.73039
 60.27000,2.08632
 60.28000,1.58682
 60.29000,1.23353
 60.30000,1.00530
 60.31000,0.87744
 60.32000,0.83168
 60.33000,0.85993
 60.34000,0.96328
 60.35000,1.14720
 60.36000,1.41266
 60.37000,1.73951
 60.38000,2.05655
 60.39000,2.22673
 60.40000,2.13685
 60.41000,1.83203
 60.42000,1.45599
 60.43000,1.11163
 60.44000,0.83624
 60.45000,0.63180
 60.46000,0.48681
 60.47000,0.38616
 60.48000,0.31614
 60.49000,0.26619
 60.50000,0.22918
 60.51000,0.20066
 60.52000,0.17795
 60.53000,0.15945
 60.54000,0.14413
 60.55000,0.13127
 60.56000,0.12039
 60.57000,0.11111
 60.58000,0.10315
 60.59000,0.09628
 60.60000,0.09034
 60.61000,0.08520
 60.62000,0.08074
 60.63000,0.07689
 60.64000,0.07359
 60.65000,0.07077
 60.66000,0.06843
 60.67000,0.06646
 60.68000,0.06498
 60.69000,0.06393
 60.70000,0.06334
 60.71000,0.06322
 60.72000,0.06370
 60.73000,0.06475
 60.74000,0.06654
 60.75000,0.06928
 60.76000,0.07328
 60.77000,0.07906
 60.78000,0.08752
 60.79000,0.10009
 60.80000,0.11890
 60.81000,0.14676
 60.82000,0.18679
 60.83000,0.24147
 60.84000,0.31075
 60.85000,0.38791
 60.86000,0.45303
 60.87000,0.47582
 60.88000,0.44234
 60.89000,0.37279
 60.90000,0.29686
 60.91000,0.23131
 60.92000,0.18124
 60.93000,0.14608
 60.94000,0.12348
 60.95000,0.11095
 60.96000,0.10675
 60.97000,0.11019
 60.98000,0.12149
 60.99000,0.14119
 61.00000,0.16931
 61.01000,0.20355
 61.02000,0.23623
 61.03000,0.25293
 61.04000,0.24246
 61.05000,0.20993
 61.06000,0.17016
 61.07000,0.13370
 61.08000,0.10437
 61.09000,0.08246
 61.10000,0.06679
 61.11000,0.05581
 61.12000,0.04809
 61.13000,0.04253
 61.14000,0.03837
 61.15000,0.03514
 61.16000,0.03254
 61.17000,0.03039
 61.18000,0.02860
 61.19000,0.02708
 61.20000,0.02577
 61.21000,0.02465
 61.22000,0.02367
 61.23000,0.02281
 61.24000,0.02210
 61.25000,0.02149
 61.26000,0.02090
 61.27000,0.02043
 61.28000,0.01997
 61.29000,0.01956
 61.30000,0.01920
 61.31000,0.01888
 61.32000,0.01860
 61.33000,0.01836
 61.34000,0.01815
 61.35000,0.01798
 61.36000,0.01783
 61.37000,0.01771
 61.38000,0.01763
 61.39000,0.01756
 61.40000,0.01753
 61.41000,0.01753
 61.42000,0.01755
 61.43000,0.01760
 61.44000,0.01767
 61.45000,0.01778
 61.46000,0.01792
 61.47000,0.01810
 61.48000,0.01830
 61.49000,0.01855
 61.50000,0.01884
 61.51000,0.01917
 61.52000,0.01955
 61.53000,0.01998
 61.54000,0.02047
 61.55000,0.02103
 61.56000,0.02167
 61.57000,0.02238
 61.58000,0.02320
 61.59000,0.02413
 61.60000,0.02518
 61.61000,0.02638
 61.62000,0.02776
 61.63000,0.02934
 61.64000,0.03117
 61.65000,0.03329
 61.66000,0.03577
 61.67000,0.03869
 61.68000,0.04216
 61.69000,0.04631
 61.70000,0.05134
 61.71000,0.05754
 61.72000,0.06533
 61.73000,0.07544
 61.74000,0.08904
 61.75000,0.10804
 61.76000,0.13530
 61.77000,0.17471
 61.78000,0.23079
 61.79000,0.30769
 61.80000,0.40700
 61.81000,0.52308
 61.82000,0.63452
 61.83000,0.69977
 61.84000,0.68309
 61.85000,0.59556
 61.86000,0.48112
 61.87000,0.37391
 61.88000,0.28776
 61.89000,0.22472
 61.90000,0.18218
 61.91000,0.15636
 61.92000,0.14404
 61.93000,0.14334
 61.94000,0.15391
 61.95000,0.17641
 61.96000,0.21160
 61.97000,0.25868
 61.98000,0.31214
 61.99000,0.35720
 62.00000,0.37175
 62.01000,0.34517
 62.02000,0.29130
 62.03000,0.23167
 62.04000,0.17908
 62.05000,0.13753
 62.06000,0.10673
 62.07000,0.08478
 62.08000,0.06941
 62.09000,0.05861
 62.10000,0.05082
 62.11000,0.04500
 62.12000,0.04049
 62.13000,0.03689
 62.14000,0.03394
 62.15000,0.03150
 62.16000,0.02944
 62.17000,0.02770
 62.18000,0.02622
 62.19000,0.02494
 62.20000,0.02384
 62.21000,0.02288
 62.22000,0.02205
 62.23000,0.02132
 62.24000,0.02069
 62.25000,0.02014
 62.26000,0.01965
 62.27000,0.01923
 62.28000,0.01886
 62.29000,0.01854
 62.30000,0.01827
 62.31000,0.01804
 62.32000,0.01784
 62.33000,0.01768
 62.34000,0.01755
 62.35000,0.01745
 62.36000,0.01737
 62.37000,0.01733
 62.38000,0.01731
 62.39000,0.01731
 62.40000,0.01734
 62.41000,0.01739
 62.42000,0.01751
 62.43000,0.01760
 62.44000,0.01772
 62.45000,0.01787
 62.46000,0.01803
 62.47000,0.01822
 62.48000,0.01844
 62.49000,0.01868
 62.50000,0.01894
 62.51000,0.01924
 62.52000,0.01956
 62.53000,0.01991
 62.54000,0.02030
 62.55000,0.02072
 62.56000,0.02118
 62.57000,0.02167
 62.58000,0.02225
 62.59000,0.02284
 62.60000,0.02348
 62.61000,0.02418
 62.62000,0.02493
 62.63000,0.02576
 62.64000,0.02667
 62.65000,0.02766
 62.66000,0.02875
 62.67000,0.02995
 62.68000,0.03128
 62.69000,0.03275
 62.70000,0.03438
 62.71000,0.03621
 62.72000,0.03827
 62.73000,0.04059
 62.74000,0.04323
 62.75000,0.04626
 62.76000,0.04976
 62.77000,0.05386
 62.78000,0.05871
 62.79000,0.06457
 62.80000,0.07180
 62.81000,0.08095
 62.82000,0.09282
 62.83000,0.10852
 62.84000,0.12957
 62.85000,0.15788
 62.86000,0.19551
 62.87000,0.24384
 62.88000,0.30246
 62.89000,0.36995
 62.90000,0.44642
 62.91000,0.52974
 62.92000,0.60477
 62.93000,0.64053
 62.94000,0.61455
 62.95000,0.54061
 62.96000,0.45236
 62.97000,0.37375
 62.98000,0.31410
 62.99000,0.27476
 63.00000,0.25406
 63.01000,0.24978
 63.02000,0.26033
 63.03000,0.28537
 63.04000,0.32581
 63.05000,0.38370
 63.06000,0.46291
 63.07000,0.57039
 63.08000,0.71374
 63.09000,0.89408
 63.10000,1.10153
 63.11000,1.32024
 63.12000,1.52755
 63.13000,1.66953
 63.14000,1.66843
 63.15000,1.50458
 63.16000,1.24932
 63.17000,0.98791
 63.18000,0.76582
 63.19000,0.59550
 63.20000,0.47415
 63.21000,0.39387
 63.22000,0.34647
 63.23000,0.32594
 63.24000,0.32936
 63.25000,0.35669
 63.26000,0.40949
 63.27000,0.48899
 63.28000,0.59207
 63.29000,0.70448
 63.30000,0.79217
 63.31000,0.81048
 63.32000,0.74435
 63.33000,0.62640
 63.34000,0.49969
 63.35000,0.38858
 63.36000,0.30056
 63.37000,0.23488
 63.38000,0.18767
 63.39000,0.15432
 63.40000,0.13067
 63.41000,0.11354
 63.42000,0.10070
 63.43000,0.09075
 63.44000,0.08281
 63.45000,0.07634
 63.46000,0.07100
 63.47000,0.06654
 63.48000,0.06280
 63.49000,0.05964
 63.50000,0.05698
 63.51000,0.05473
 63.52000,0.05284
 63.53000,0.05126
 63.54000,0.04995
 63.55000,0.04889
 63.56000,0.04805
 63.57000,0.04742
 63.58000,0.04699
 63.59000,0.04676
 63.60000,0.04674
 63.61000,0.04695
 63.62000,0.04743
 63.63000,0.04821
 63.64000,0.04933
 63.65000,0.05080
 63.66000,0.05259
 63.67000,0.05453
 63.68000,0.05626
 63.69000,0.05744
 63.70000,0.05810
 63.71000,0.05863
 63.72000,0.05941
 63.73000,0.06064
 63.74000,0.06238
 63.75000,0.06466
 63.76000,0.06751
 63.77000,0.07095
 63.78000,0.07504
 63.79000,0.07987
 63.80000,0.08557
 63.81000,0.09231
 63.82000,0.10031
 63.83000,0.10988
 63.84000,0.12124
 63.85000,0.13486
 63.86000,0.15144
 63.87000,0.17236
 63.88000,0.20011
 63.89000,0.23850
 63.90000,0.29291
 63.91000,0.37020
 63.92000,0.47819
 63.93000,0.62360
 63.94000,0.80853
 63.95000,1.02275
 63.96000,1.22980
 63.97000,1.35972
 63.98000,1.34826
 63.99000,1.20545
 64.00000,1.00369
 64.01000,0.80692
 64.02000,0.64479
 64.03000,0.52425
 64.04000,0.44241
 64.05000,0.39325
 64.06000,0.37094
 64.07000,0.37161
 64.08000,0.39396
 64.09000,0.43913
 64.10000,0.50956
 64.11000,0.60750
 64.12000,0.73215
 64.13000,0.87395
 64.14000,1.00904
 64.15000,1.10912
 64.16000,1.17520
 64.17000,1.24811
 64.18000,1.37377
 64.19000,1.57444
 64.20000,1.83774
 64.21000,2.10155
 64.22000,2.24990
 64.23000,2.18285
 64.24000,1.92161
 64.25000,1.57951
 64.26000,1.25225
 64.27000,0.98257
 64.28000,0.77935
 64.29000,0.63702
 64.30000,0.54546
 64.31000,0.49509
 64.32000,0.47940
 64.33000,0.49589
 64.34000,0.54559
 64.35000,0.63146
 64.36000,0.75565
 64.37000,0.91456
 64.38000,1.08952
 64.39000,1.23668
 64.40000,1.30114
 64.41000,1.26897
 64.42000,1.18555
 64.43000,1.10370
 64.44000,1.04150
 64.45000,0.98054
 64.46000,0.89072
 64.47000,0.76663
 64.48000,0.63141
 64.49000,0.50857
 64.50000,0.40835
 64.51000,0.33169
 64.52000,0.27573
 64.53000,0.23666
 64.54000,0.21103
 64.55000,0.19635
 64.56000,0.19132
 64.57000,0.19571
 64.58000,0.20996
 64.59000,0.23444
 64.60000,0.26827
 64.61000,0.30714
 64.62000,0.34020
 64.63000,0.35132
 64.64000,0.33147
 64.65000,0.28894
 64.66000,0.23964
 64.67000,0.19440
 64.68000,0.15732
 64.69000,0.12885
 64.70000,0.10786
 64.71000,0.09278
 64.72000,0.08206
 64.73000,0.07442
 64.74000,0.06892
 64.75000,0.06484
 64.76000,0.06156
 64.77000,0.05848
 64.78000,0.05523
 64.79000,0.05186
 64.80000,0.04864
 64.81000,0.04576
 64.82000,0.04329
 64.83000,0.04121
 64.84000,0.03946
 64.85000,0.03799
 64.86000,0.03677
 64.87000,0.03576
 64.88000,0.03493
 64.89000,0.03428
 64.90000,0.03382
 64.91000,0.03353
 64.92000,0.03339
 64.93000,0.03333
 64.94000,0.03321
 64.95000,0.03284
 64.96000,0.03220
 64.97000,0.03140
 64.98000,0.03062
 64.99000,0.02994
 65.00000,0.02939
 65.01000,0.02897
 65.02000,0.02866
 65.03000,0.02844
 65.04000,0.02830
 65.05000,0.02821
 65.06000,0.02813
 65.07000,0.02815
 65.08000,0.02821
 65.09000,0.02830
 65.10000,0.02841
 65.11000,0.02862
 65.12000,0.02884
 65.13000,0.02909
 65.14000,0.02939
 65.15000,0.02973
 65.16000,0.03005
 65.17000,0.03048
 65.18000,0.03095
 65.19000,0.03148
 65.20000,0.03206
 65.21000,0.03269
 65.22000,0.03339
 65.23000,0.03415
 65.24000,0.03498
 65.25000,0.03589
 65.26000,0.03688
 65.27000,0.03796
 65.28000,0.03914
 65.29000,0.04043
 65.30000,0.04184
 65.31000,0.04339
 65.32000,0.04509
 65.33000,0.04696
 65.34000,0.04903
 65.35000,0.05131
 65.36000,0.05385
 65.37000,0.05667
 65.38000,0.05982
 65.39000,0.06336
 65.40000,0.06735
 65.41000,0.07188
 65.42000,0.07698
 65.43000,0.08290
 65.44000,0.08974
 65.45000,0.09772
 65.46000,0.10710
 65.47000,0.11828
 65.48000,0.13181
 65.49000,0.14855
 65.50000,0.16985
 65.51000,0.19787
 65.52000,0.23597
 65.53000,0.28900
 65.54000,0.36333
 65.55000,0.46630
 65.56000,0.60472
 65.57000,0.78207
 65.58000,0.99257
 65.59000,1.20985
 65.60000,1.37566
 65.61000,1.41886
 65.62000,1.31917
 65.63000,1.13098
 65.64000,0.92525
 65.65000,0.74420
 65.66000,0.60265
 65.67000,0.50130
 65.68000,0.43552
 65.69000,0.39942
 65.70000,0.38823
 65.71000,0.39940
 65.72000,0.43303
 65.73000,0.49145
 65.74000,0.57853
 65.75000,0.69819
 65.76000,0.85153
 65.77000,1.03108
 65.78000,1.21534
 65.79000,1.37964
 65.80000,1.52497
 65.81000,1.67941
 65.82000,1.85671
 65.83000,2.01918
 65.84000,2.07971
 65.85000,1.96963
 65.86000,1.71620
 65.87000,1.40985
 65.88000,1.12286
 65.89000,0.88666
 65.90000,0.70706
 65.91000,0.57890
 65.92000,0.49359
 65.93000,0.44292
 65.94000,0.42100
 65.95000,0.42503
 65.96000,0.45505
 65.97000,0.51280
 65.98000,0.59988
 65.99000,0.71452
 66.00000,0.84570
 66.01000,0.96452
 66.02000,1.02473
 66.03000,0.99346
 66.04000,0.88671
 66.05000,0.75115
 66.06000,0.62424
 66.07000,0.52361
 66.08000,0.45472
 66.09000,0.41812
 66.10000,0.41306
 66.11000,0.43886
 66.12000,0.49491
 66.13000,0.57919
 66.14000,0.68450
 66.15000,0.79149
 66.16000,0.86384
 66.17000,0.86382
 66.18000,0.78791
 66.19000,0.67029
 66.20000,0.54839
 66.21000,0.44270
 66.22000,0.35970
 66.23000,0.29915
 66.24000,0.25824
 66.25000,0.23364
 66.26000,0.22257
 66.27000,0.22348
 66.28000,0.23578
 66.29000,0.25929
 66.30000,0.29359
 66.31000,0.33752
 66.32000,0.38861
 66.33000,0.43970
 66.34000,0.47513
 66.35000,0.47661
 66.36000,0.44070
 66.37000,0.38319
 66.38000,0.32292
 66.39000,0.27069
 66.40000,0.23014
 66.41000,0.20130
 66.42000,0.18277
 66.43000,0.17282
 66.44000,0.16990
 66.45000,0.17299
 66.46000,0.18165
 66.47000,0.19605
 66.48000,0.21709
 66.49000,0.24681
 66.50000,0.28919
 66.51000,0.35018
 66.52000,0.43651
 66.53000,0.55409
 66.54000,0.70547
 66.55000,0.88492
 66.56000,1.06897
 66.57000,1.20743
 66.58000,1.24027
 66.59000,1.15027
 66.60000,0.98264
 66.61000,0.79760
 66.62000,0.63194
 66.63000,0.49906
 66.64000,0.40006
 66.65000,0.33102
 66.66000,0.28675
 66.67000,0.26258
 66.68000,0.25556
 66.69000,0.26467
 66.70000,0.29045
 66.71000,0.33420
 66.72000,0.39663
 66.73000,0.47550
 66.74000,0.56131
 66.75000,0.63212
 66.76000,0.65743
 66.77000,0.62158
 66.78000,0.54081
 66.79000,0.44532
 66.80000,0.35631
 66.81000,0.28251
 66.82000,0.22530
 66.83000,0.18290
 66.84000,0.15237
 66.85000,0.13070
 66.86000,0.11530
 66.87000,0.10422
 66.88000,0.09612
 66.89000,0.09014
 66.90000,0.08573
 66.91000,0.08257
 66.92000,0.08047
 66.93000,0.07930
 66.94000,0.07899
 66.95000,0.07954
 66.96000,0.08095
 66.97000,0.08328
 66.98000,0.08662
 66.99000,0.09108
 67.00000,0.09698
 67.01000,0.10462
 67.02000,0.11451
 67.03000,0.12751
 67.04000,0.14496
 67.05000,0.16893
 67.06000,0.20250
 67.07000,0.24981
 67.08000,0.31585
 67.09000,0.40573
 67.10000,0.52326
 67.11000,0.66800
 67.12000,0.82947
 67.13000,0.97819
 67.14000,1.06511
 67.15000,1.05159
 67.16000,0.94870
 67.17000,0.80370
 67.18000,0.65699
 67.19000,0.52789
 67.20000,0.42320
 67.21000,0.34413
 67.22000,0.28875
 67.23000,0.25380
 67.24000,0.23631
 67.25000,0.23456
 67.26000,0.24834
 67.27000,0.27857
 67.28000,0.32654
 67.29000,0.39245
 67.30000,0.47294
 67.31000,0.55652
 67.32000,0.61957
 67.33000,0.63423
 67.34000,0.59206
 67.35000,0.51283
 67.36000,0.42334
 67.37000,0.34001
 67.38000,0.26932
 67.39000,0.21293
 67.40000,0.17002
 67.41000,0.13847
 67.42000,0.11574
 67.43000,0.09954
 67.44000,0.08815
 67.45000,0.08039
 67.46000,0.07552
 67.47000,0.07312
 67.48000,0.07275
 67.49000,0.07391
 67.50000,0.07556
 67.51000,0.07594
 67.52000,0.07331
 67.53000,0.06751
 67.54000,0.05999
 67.55000,0.05242
 67.56000,0.04569
 67.57000,0.04010
 67.58000,0.03563
 67.59000,0.03210
 67.60000,0.02932
 67.61000,0.02711
 67.62000,0.02530
 67.63000,0.02380
 67.64000,0.02251
 67.65000,0.02138
 67.66000,0.02038
 67.67000,0.01949
 67.68000,0.01867
 67.69000,0.01794
 67.70000,0.01726
 67.71000,0.01664
 67.72000,0.01607
 67.73000,0.01554
 67.74000,0.01504
 67.75000,0.01458
 67.76000,0.01415
 67.77000,0.01375
 67.78000,0.01337
 67.79000,0.01302
 67.80000,0.01268
 67.81000,0.01237
 67.82000,0.01207
 67.83000,0.01179
 67.84000,0.01152
 67.85000,0.01122
 67.86000,0.01097
 67.87000,0.01074
 67.88000,0.01050
 67.89000,0.01029
 67.90000,0.01009
 67.91000,0.00990
 67.92000,0.00976
 67.93000,0.00959
 67.94000,0.00942
 67.95000,0.00926
 67.96000,0.00911
 67.97000,0.00892
 67.98000,0.00878
 67.99000,0.00864
 68.00000,0.00852
 68.01000,0.00839
 68.02000,0.00827
 68.03000,0.00816
 68.04000,0.00805
 68.05000,0.00795
 68.06000,0.00784
 68.07000,0.00775
 68.08000,0.00765
 68.09000,0.00756
 68.10000,0.00748
 68.11000,0.00739
 68.12000,0.00731
 68.13000,0.00718
 68.14000,0.00711
 68.15000,0.00704
 68.16000,0.00697
 68.17000,0.00691
 68.18000,0.00684
 68.19000,0.00678
 68.20000,0.00672
 68.21000,0.00667
 68.22000,0.00662
 68.23000,0.00657
 68.24000,0.00652
 68.25000,0.00647
 68.26000,0.00643
 68.27000,0.00639
 68.28000,0.00635
 68.29000,0.00631
 68.30000,0.00627
 68.31000,0.00624
 68.32000,0.00621
 68.33000,0.00618
 68.34000,0.00616
 68.35000,0.00613
 68.36000,0.00611
 68.37000,0.00609
 68.38000,0.00608
 68.39000,0.00606
 68.40000,0.00605
 68.41000,0.00605
 68.42000,0.00605
 68.43000,0.00605
 68.44000,0.00606
 68.45000,0.00607
 68.46000,0.00608
 68.47000,0.00609
 68.48000,0.00605
 68.49000,0.00606
 68.50000,0.00606
 68.51000,0.00607
 68.52000,0.00608
 68.53000,0.00609
 68.54000,0.00612
 68.55000,0.00619
 68.56000,0.00622
 68.57000,0.00627
 68.58000,0.00632
 68.59000,0.00638
 68.60000,0.00644
 68.61000,0.00652
 68.62000,0.00660
 68.63000,0.00669
 68.64000,0.00680
 68.65000,0.00691
 68.66000,0.00704
 68.67000,0.00717
 68.68000,0.00732
 68.69000,0.00748
 68.70000,0.00766
 68.71000,0.00787
 68.72000,0.00810
 68.73000,0.00837
 68.74000,0.00867
 68.75000,0.00901
 68.76000,0.00940
 68.77000,0.00984
 68.78000,0.01036
 68.79000,0.01095
 68.80000,0.01165
 68.81000,0.01246
 68.82000,0.01344
 68.83000,0.01462
 68.84000,0.01608
 68.85000,0.01793
 68.86000,0.02034
 68.87000,0.02355
 68.88000,0.02789
 68.89000,0.03376
 68.90000,0.04163
 68.91000,0.05193
 68.92000,0.06490
 68.93000,0.08025
 68.94000,0.09660
 68.95000,0.11106
 68.96000,0.12066
 68.97000,0.12498
 68.98000,0.12629
 68.99000,0.12607
 69.00000,0.12303
 69.01000,0.11480
 69.02000,0.10152
 69.03000,0.08612
 69.04000,0.07164
 69.05000,0.05981
 69.06000,0.05108
 69.07000,0.04541
 69.08000,0.04262
 69.09000,0.04255
 69.10000,0.04492
 69.11000,0.04973
 69.12000,0.05665
 69.13000,0.06493
 69.14000,0.07310
 69.15000,0.07952
 69.16000,0.08355
 69.17000,0.08559
 69.18000,0.08563
 69.19000,0.08272
 69.20000,0.07608
 69.21000,0.06640
 69.22000,0.05562
 69.23000,0.04554
 69.24000,0.03704
 69.25000,0.03032
 69.26000,0.02523
 69.27000,0.02149
 69.28000,0.01882
 69.29000,0.01698
 69.30000,0.01579
 69.31000,0.01514
 69.32000,0.01495
 69.33000,0.01516
 69.34000,0.01571
 69.35000,0.01644
 69.36000,0.01705
 69.37000,0.01714
 69.38000,0.01645
 69.39000,0.01512
 69.40000,0.01353
 69.41000,0.01200
 69.42000,0.01067
 69.43000,0.00959
 69.44000,0.00874
 69.45000,0.00808
 69.46000,0.00757
 69.47000,0.00718
 69.48000,0.00686
 69.49000,0.00661
 69.50000,0.00639
 69.51000,0.00621
 69.52000,0.00605
 69.53000,0.00591
 69.54000,0.00579
 69.55000,0.00568
 69.56000,0.00558
 69.57000,0.00549
 69.58000,0.00541
 69.59000,0.00534
 69.60000,0.00531
 69.61000,0.00525
 69.62000,0.00519
 69.63000,0.00514
 69.64000,0.00509
 69.65000,0.00505
 69.66000,0.00501
 69.67000,0.00497
 69.68000,0.00494
 69.69000,0.00490
 69.70000,0.00484
 69.71000,0.00481
 69.72000,0.00474
 69.73000,0.00472
 69.74000,0.00470
 69.75000,0.00468
 69.76000,0.00466
 69.77000,0.00465
 69.78000,0.00463
 69.79000,0.00462
 69.80000,0.00461
 69.81000,0.00460
 69.82000,0.00459
 69.83000,0.00458
 69.84000,0.00457
 69.85000,0.00456
 69.86000,0.00456
 69.87000,0.00455
 69.88000,0.00455
 69.89000,0.00455
 69.90000,0.00455
 69.91000,0.00454
 69.92000,0.00454
 69.93000,0.00454
 69.94000,0.00455
 69.95000,0.00455
 69.96000,0.00455
 69.97000,0.00455
 69.98000,0.00456
 69.99000,0.00456
 70.00000,0.00456
 70.01000,0.00457
 70.02000,0.00458
 70.03000,0.00458
 70.04000,0.00459
 70.05000,0.00460
 70.06000,0.00460
 70.07000,0.00461
 70.08000,0.00462
 70.09000,0.00463
 70.10000,0.00464
 70.11000,0.00465
 70.12000,0.00466
 70.13000,0.00467
 70.14000,0.00468
 70.15000,0.00470
 70.16000,0.00471
 70.17000,0.00472
 70.18000,0.00474
 70.19000,0.00475
 70.20000,0.00477
 70.21000,0.00478
 70.22000,0.00480
 70.23000,0.00481
 70.24000,0.00483
 70.25000,0.00484
 70.26000,0.00486
 70.27000,0.00492
 70.28000,0.00493
 70.29000,0.00495
 70.30000,0.00497
 70.31000,0.00503
 70.32000,0.00505
 70.33000,0.00507
 70.34000,0.00509
 70.35000,0.00511
 70.36000,0.00513
 70.37000,0.00515
 70.38000,0.00518
 70.39000,0.00520
 70.40000,0.00522
 70.41000,0.00520
 70.42000,0.00523
 70.43000,0.00525
 70.44000,0.00528
 70.45000,0.00530
 70.46000,0.00533
 70.47000,0.00536
 70.48000,0.00539
 70.49000,0.00541
 70.50000,0.00544
 70.51000,0.00547
 70.52000,0.00550
 70.53000,0.00553
 70.54000,0.00552
 70.55000,0.00555
 70.56000,0.00558
 70.57000,0.00557
 70.58000,0.00561
 70.59000,0.00564
 70.60000,0.00568
 70.61000,0.00572
 70.62000,0.00570
 70.63000,0.00574
 70.64000,0.00578
 70.65000,0.00582
 70.66000,0.00586
 70.67000,0.00590
 70.68000,0.00594
 70.69000,0.00598
 70.70000,0.00602
 70.71000,0.00607
 70.72000,0.00611
 70.73000,0.00616
 70.74000,0.00620
 70.75000,0.00624
 70.76000,0.00629
 70.77000,0.00634
 70.78000,0.00639
 70.79000,0.00644
 70.80000,0.00649
 70.81000,0.00654
 70.82000,0.00660
 70.83000,0.00665
 70.84000,0.00671
 70.85000,0.00676
 70.86000,0.00682
 70.87000,0.00688
 70.88000,0.00694
 70.89000,0.00700
 70.90000,0.00707
 70.91000,0.00709
 70.92000,0.00715
 70.93000,0.00722
 70.94000,0.00729
 70.95000,0.00736
 70.96000,0.00743
 70.97000,0.00751
 70.98000,0.00759
 70.99000,0.00767
 71.00000,0.00775
 71.01000,0.00783
 71.02000,0.00792
 71.03000,0.00801
 71.04000,0.00810
 71.05000,0.00815
 71.06000,0.00825
 71.07000,0.00835
 71.08000,0.00845
 71.09000,0.00856
 71.10000,0.00868
 71.11000,0.00880
 71.12000,0.00892
 71.13000,0.00905
 71.14000,0.00919
 71.15000,0.00933
 71.16000,0.00949
 71.17000,0.00965
 71.18000,0.00982
 71.19000,0.01001
 71.20000,0.01021
 71.21000,0.01043
 71.22000,0.01067
 71.23000,0.01094
 71.24000,0.01124
 71.25000,0.01158
 71.26000,0.01197
 71.27000,0.01244
 71.28000,0.01302
 71.29000,0.01375
 71.30000,0.01470
 71.31000,0.01596
 71.32000,0.01762
 71.33000,0.01978
 71.34000,0.02253
 71.35000,0.02587
 71.36000,0.02965
 71.37000,0.03341
 71.38000,0.03627
 71.39000,0.03723
 71.40000,0.03594
 71.41000,0.03306
 71.42000,0.02963
 71.43000,0.02639
 71.44000,0.02368
 71.45000,0.02160
 71.46000,0.02010
 71.47000,0.01911
 71.48000,0.01855
 71.49000,0.01833
 71.50000,0.01843
 71.51000,0.01881
 71.52000,0.01949
 71.53000,0.02049
 71.54000,0.02183
 71.55000,0.02350
 71.56000,0.02541
 71.57000,0.02731
 71.58000,0.02877
 71.59000,0.02928
 71.60000,0.02872
 71.61000,0.02740
 71.62000,0.02585
 71.63000,0.02441
 71.64000,0.02324
 71.65000,0.02239
 71.66000,0.02183
 71.67000,0.02151
 71.68000,0.02139
 71.69000,0.02142
 71.70000,0.02156
 71.71000,0.02179
 71.72000,0.02208
 71.73000,0.02243
 71.74000,0.02282
 71.75000,0.02325
 71.76000,0.02372
 71.77000,0.02423
 71.78000,0.02477
 71.79000,0.02535
 71.80000,0.02597
 71.81000,0.02663
 71.82000,0.02732
 71.83000,0.02806
 71.84000,0.02884
 71.85000,0.02968
 71.86000,0.03051
 71.87000,0.03146
 71.88000,0.03246
 71.89000,0.03354
 71.90000,0.03470
 71.91000,0.03594
 71.92000,0.03728
 71.93000,0.03872
 71.94000,0.04025
 71.95000,0.04186
 71.96000,0.04352
 71.97000,0.04521
 71.98000,0.04695
 71.99000,0.04879
 72.00000,0.05077
 72.01000,0.05293
 72.02000,0.05529
 72.03000,0.05788
 72.04000,0.06071
 72.05000,0.06381
 72.06000,0.06721
 72.07000,0.07094
 72.08000,0.07499
 72.09000,0.07951
 72.10000,0.08451
 72.11000,0.09000
 72.12000,0.09617
 72.13000,0.10307
 72.14000,0.11079
 72.15000,0.11948
 72.16000,0.12929
 72.17000,0.14042
 72.18000,0.15312
 72.19000,0.16776
 72.20000,0.18477
 72.21000,0.20474
 72.22000,0.22844
 72.23000,0.25702
 72.24000,0.29212
 72.25000,0.33635
 72.26000,0.39348
 72.27000,0.46923
 72.28000,0.57148
 72.29000,0.71042
 72.30000,0.89791
 72.31000,1.14597
 72.32000,1.46389
 72.33000,1.85300
 72.34000,2.29658
 72.35000,2.74279
 72.36000,3.09102
 72.37000,3.21983
 72.38000,3.07482
 72.39000,2.72151
 72.40000,2.28295
 72.41000,1.85547
 72.42000,1.48694
 72.43000,1.19208
 72.44000,0.96912
 72.45000,0.80942
 72.46000,0.70255
 72.47000,0.63929
 72.48000,0.61323
 72.49000,0.62143
 72.50000,0.66405
 72.51000,0.74339
 72.52000,0.86212
 72.53000,1.02082
 72.54000,1.21355
 72.55000,1.42031
 72.56000,1.59838
 72.57000,1.68732
 72.58000,1.64477
 72.59000,1.48492
 72.60000,1.26431
 72.61000,1.03684
 72.62000,0.83298
 72.63000,0.66392
 72.64000,0.53038
 72.65000,0.42835
 72.66000,0.35202
